"year","month","day","dep_time","dep_delay","arr_time","carrier","airline","arr_delay","tailnum","flight","origin","dest","air_time","distance","hour","minute","temp","wind","precip","visib"
2013,9,3,1953,-7,2249,"UA","United Air Lines Inc.",-15,"N35407",1730,"EWR","FLL",154,1065,19,53,76.5875,6.42518833333333,0,9.5
2013,9,3,2056,-10,2207,"EV","ExpressJet Airlines Inc.",-22,"N11535",4119,"EWR","RIC",51,277,20,56,76.5875,6.42518833333333,0,9.5
2013,9,4,553,-7,838,"EV","ExpressJet Airlines Inc.",9,"N16149",4137,"EWR","ATL",101,746,5,53,72.905,9.54188416666667,0,10
2013,9,4,606,-9,718,"EV","ExpressJet Airlines Inc.",-24,"N11193",4422,"EWR","PIT",50,319,6,6,72.905,9.54188416666667,0,10
2013,9,4,616,-9,828,"MQ","Envoy Air",-22,"N542MQ",3550,"LGA","ATL",104,762,6,16,72.905,9.54188416666667,0,10
2013,9,4,719,-1,817,"WN","Southwest Airlines Co.",-28,"N445WN",1705,"EWR","BNA",101,748,7,19,72.905,9.54188416666667,0,10
2013,9,4,726,1,957,"AA","American Airlines Inc.",-18,"N4XEAA",1381,"EWR","DFW",176,1372,7,26,72.905,9.54188416666667,0,10
2013,9,4,815,-5,1037,"B6","JetBlue Airways",-15,"N618JB",677,"JFK","JAX",107,828,8,15,72.905,9.54188416666667,0,10
2013,9,4,829,14,944,"9E","Endeavor Air Inc.",-4,"N933XJ",3317,"JFK","BUF",55,301,8,29,72.905,9.54188416666667,0,10
2013,9,4,831,81,1127,"AA","American Airlines Inc.",87,"N5CNAA",2493,"JFK","MCO",128,944,8,31,72.905,9.54188416666667,0,10
2013,9,4,853,-8,1103,"EV","ExpressJet Airlines Inc.",-7,"N14158",4087,"EWR","IND",92,645,8,53,72.905,9.54188416666667,0,10
2013,9,4,857,-3,1114,"DL","Delta Air Lines Inc.",-21,"N915DL",1747,"LGA","ATL",103,762,8,57,72.905,9.54188416666667,0,10
2013,9,4,922,-7,1202,"UA","United Air Lines Inc.",-17,"N87531",1417,"EWR","TPA",130,997,9,22,72.905,9.54188416666667,0,10
2013,9,4,1024,-6,1256,"B6","JetBlue Airways",-18,"N625JB",483,"JFK","MCO",126,944,10,24,72.905,9.54188416666667,0,10
2013,9,4,1118,-12,1324,"US","US Airways Inc.",-10,"N737US",1951,"LGA","CLT",81,544,11,18,72.905,9.54188416666667,0,10
2013,9,4,1140,-5,1334,"DL","Delta Air Lines Inc.",-26,"N336NB",401,"EWR","ATL",96,746,11,40,72.905,9.54188416666667,0,10
2013,9,4,1149,-11,1307,"UA","United Air Lines Inc.",-27,"N844UA",255,"LGA","ORD",110,733,11,49,72.905,9.54188416666667,0,10
2013,9,4,1155,-4,1343,"MQ","Envoy Air",-1,"N520MQ",3572,"LGA","CLE",61,419,11,55,72.905,9.54188416666667,0,10
2013,9,4,1213,3,1444,"UA","United Air Lines Inc.",-26,"N38727",1155,"EWR","SNA",315,2434,12,13,72.905,9.54188416666667,0,10
2013,9,4,1242,-5,1525,"B6","JetBlue Airways",-10,"N766JB",553,"JFK","PBI",136,1028,12,42,72.905,9.54188416666667,0,10
2013,9,4,1255,-4,1519,"DL","Delta Air Lines Inc.",-14,"N929DL",781,"LGA","ATL",106,762,12,55,72.905,9.54188416666667,0,10
2013,9,4,1300,-5,1456,"EV","ExpressJet Airlines Inc.",-21,"N750EV",5283,"LGA","CVG",87,585,13,0,72.905,9.54188416666667,0,10
2013,9,4,1306,-4,1419,"EV","ExpressJet Airlines Inc.",-10,"N14905",5797,"EWR","RIC",52,277,13,6,72.905,9.54188416666667,0,10
2013,9,4,1417,-3,1533,"AA","American Airlines Inc.",-22,"N553AA",337,"LGA","ORD",113,733,14,17,72.905,9.54188416666667,0,10
2013,9,4,1450,-10,1628,"EV","ExpressJet Airlines Inc.",-50,"N713EV",4978,"LGA","CLT",80,544,14,50,72.905,9.54188416666667,0,10
2013,9,4,1452,-3,1605,"EV","ExpressJet Airlines Inc.",-10,"N16571",3834,"EWR","IAD",47,212,14,52,72.905,9.54188416666667,0,10
2013,9,4,1452,-3,1629,"MQ","Envoy Air",-1,"N678MQ",3231,"JFK","PIT",63,340,14,52,72.905,9.54188416666667,0,10
2013,9,4,1512,-8,1711,"MQ","Envoy Air",-29,"N724MQ",3532,"LGA","XNA",158,1147,15,12,72.905,9.54188416666667,0,10
2013,9,4,1531,1,1851,"AA","American Airlines Inc.",6,"N356AA",85,"JFK","SFO",331,2586,15,31,72.905,9.54188416666667,0,10
2013,9,4,1543,-2,1746,"DL","Delta Air Lines Inc.",-19,"N348NW",1942,"EWR","ATL",102,746,15,43,72.905,9.54188416666667,0,10
2013,9,4,1546,1,1948,"DL","Delta Air Lines Inc.",9,"N371DA",4,"JFK","SJU",199,1598,15,46,72.905,9.54188416666667,0,10
2013,9,4,1626,7,1927,"UA","United Air Lines Inc.",-16,"N38446",1284,"EWR","SFO",337,2565,16,26,72.905,9.54188416666667,0,10
2013,9,4,1627,-2,1845,"UA","United Air Lines Inc.",-30,"N14107",1178,"EWR","IAH",178,1400,16,27,72.905,9.54188416666667,0,10
2013,9,4,1832,37,2007,"MQ","Envoy Air",37,"N506MQ",3301,"LGA","RDU",68,431,18,32,72.905,9.54188416666667,0,10
2013,9,4,1835,20,1945,"9E","Endeavor Air Inc.",-2,"N927XJ",3513,"LGA","MKE",109,738,18,35,72.905,9.54188416666667,0,10
2013,9,4,1849,-16,2120,"9E","Endeavor Air Inc.",20,"N902XJ",3433,"JFK","PIT",60,340,18,49,72.905,9.54188416666667,0,10
2013,9,4,1921,-9,2101,"MQ","Envoy Air",-24,"N537MQ",3349,"LGA","MSP",142,1020,19,21,72.905,9.54188416666667,0,10
2013,9,5,621,-4,745,"MQ","Envoy Air",-15,"N724MQ",3525,"LGA","RDU",67,431,6,21,71.8775,10.8365116666667,0,10
2013,9,5,632,-3,746,"B6","JetBlue Airways",-5,"N187JB",2802,"JFK","BUF",59,301,6,32,71.8775,10.8365116666667,0,10
2013,9,5,657,2,1055,"DL","Delta Air Lines Inc.",3,"N654DL",315,"JFK","SJU",202,1598,6,57,71.8775,10.8365116666667,0,10
2013,9,5,719,-8,933,"UA","United Air Lines Inc.",-34,"N574UA",261,"LGA","IAH",172,1416,7,19,71.8775,10.8365116666667,0,10
2013,9,5,745,-5,1015,"MQ","Envoy Air",-25,"N503MQ",3052,"JFK","TPA",136,1005,7,45,71.8775,10.8365116666667,0,10
2013,9,5,753,-7,915,"UA","United Air Lines Inc.",-18,"N835UA",544,"LGA","ORD",119,733,7,53,71.8775,10.8365116666667,0,10
2013,9,5,755,-5,916,"US","US Airways Inc.",-2,"N758US",2171,"LGA","DCA",56,214,7,55,71.8775,10.8365116666667,0,10
2013,9,5,816,-4,1030,"B6","JetBlue Airways",-22,"N634JB",677,"JFK","JAX",106,828,8,16,71.8775,10.8365116666667,0,10
2013,9,5,826,-4,1053,"UA","United Air Lines Inc.",-29,"N37468",1117,"EWR","MCO",125,937,8,26,71.8775,10.8365116666667,0,10
2013,9,5,827,-10,1016,"EV","ExpressJet Airlines Inc.",-31,"N15910",4638,"EWR","CVG",89,569,8,27,71.8775,10.8365116666667,0,10
2013,9,5,852,-8,1152,"B6","JetBlue Airways",-16,"N531JB",5,"EWR","FLL",148,1065,8,52,71.8775,10.8365116666667,0,10
2013,9,5,1018,-12,1339,"VX","Virgin America",-11,"N637VA",23,"JFK","SFO",349,2586,10,18,71.8775,10.8365116666667,0,10
2013,9,5,1022,-7,1201,"US","US Airways Inc.",-38,"N662AW",604,"EWR","PHX",266,2133,10,22,71.8775,10.8365116666667,0,10
2013,9,5,1039,70,1334,"UA","United Air Lines Inc.",60,"N418UA",456,"EWR","FLL",150,1065,10,39,71.8775,10.8365116666667,0,10
2013,9,5,1059,-1,1256,"DL","Delta Air Lines Inc.",-33,"N322NB",914,"LGA","DEN",214,1620,10,59,71.8775,10.8365116666667,0,10
2013,9,5,1205,-5,1313,"MQ","Envoy Air",-17,"N522MQ",3461,"LGA","BNA",99,764,12,5,71.8775,10.8365116666667,0,10
2013,9,5,1213,-2,1440,"AA","American Airlines Inc.",-30,"N3HWAA",1143,"LGA","DFW",177,1389,12,13,71.8775,10.8365116666667,0,10
2013,9,5,1233,73,1340,"B6","JetBlue Airways",70,"N346JB",1307,"JFK","IAD",49,228,12,33,71.8775,10.8365116666667,0,10
2013,9,5,1246,-10,1437,"EV","ExpressJet Airlines Inc.",-44,"N34111",4682,"EWR","MSY",154,1167,12,46,71.8775,10.8365116666667,0,10
2013,9,5,1247,0,1541,"UA","United Air Lines Inc.",-24,"N77520",1212,"EWR","SFO",331,2565,12,47,71.8775,10.8365116666667,0,10
2013,9,5,1404,-11,1532,"AA","American Airlines Inc.",-18,"N513AA",1170,"LGA","STL",127,888,14,4,71.8775,10.8365116666667,0,10
2013,9,5,1503,33,1653,"EV","ExpressJet Airlines Inc.",27,"N133EV",5044,"EWR","MSP",148,1008,15,3,71.8775,10.8365116666667,0,10
2013,9,5,1702,-8,1823,"MQ","Envoy Air",-12,"N810MQ",3365,"JFK","DCA",48,213,17,2,71.8775,10.8365116666667,0,10
2013,9,5,1722,-7,2013,"VX","Virgin America",-36,"N632VA",193,"EWR","SFO",328,2565,17,22,71.8775,10.8365116666667,0,10
2013,9,5,1739,4,1938,"EV","ExpressJet Airlines Inc.",-6,"N16961",6065,"EWR","IND",96,645,17,39,71.8775,10.8365116666667,0,10
2013,9,5,1753,-7,1902,"B6","JetBlue Airways",-14,"N231JB",1407,"JFK","IAD",50,228,17,53,71.8775,10.8365116666667,0,10
2013,9,5,1754,5,2024,"UA","United Air Lines Inc.",-28,"N557UA",535,"JFK","LAX",307,2475,17,54,71.8775,10.8365116666667,0,10
2013,9,5,1856,-3,2102,"FL","AirTran Airways Corporation",-24,"N945AT",685,"LGA","ATL",102,762,18,56,71.8775,10.8365116666667,0,10
2013,9,5,1901,-4,2051,"9E","Endeavor Air Inc.",-9,"N930XJ",3433,"JFK","PIT",63,340,19,1,71.8775,10.8365116666667,0,10
2013,9,5,1928,18,2154,"AA","American Airlines Inc.",-21,"N329AA",21,"JFK","LAX",295,2475,19,28,71.8775,10.8365116666667,0,10
2013,9,5,2059,-1,2332,"DL","Delta Air Lines Inc.",-42,"N193DN",2363,"JFK","LAX",303,2475,20,59,71.8775,10.8365116666667,0,10
2013,9,6,557,-5,839,"UA","United Air Lines Inc.",-13,"N17719",1115,"EWR","TPA",137,997,5,57,64.1,7.67186666666667,0,10
2013,9,6,558,-2,719,"WN","Southwest Airlines Co.",-21,"N969WN",452,"LGA","STL",121,888,5,58,64.1,7.67186666666667,0,10
2013,9,6,607,-3,710,"WN","Southwest Airlines Co.",-15,"N205WN",249,"EWR","MDW",98,711,6,7,64.1,7.67186666666667,0,10
2013,9,6,628,-7,742,"B6","JetBlue Airways",-9,"N354JB",2802,"JFK","BUF",54,301,6,28,64.1,7.67186666666667,0,10
2013,9,6,710,70,815,"US","US Airways Inc.",76,"N765US",2167,"LGA","DCA",42,214,7,10,64.1,7.67186666666667,0,10
2013,9,6,826,-4,1009,"EV","ExpressJet Airlines Inc.",-9,"N13538",4537,"EWR","MEM",133,946,8,26,64.1,7.67186666666667,0,10
2013,9,6,1002,-3,1156,"DL","Delta Air Lines Inc.",-18,"N941DL",2319,"LGA","MSP",139,1020,10,2,64.1,7.67186666666667,0,10
2013,9,6,1215,-5,1345,"MQ","Envoy Air",-10,"N823MQ",3361,"JFK","RDU",72,427,12,15,64.1,7.67186666666667,0,10
2013,9,6,1335,-5,1630,"DL","Delta Air Lines Inc.",-25,"N921DL",476,"LGA","MIA",153,1096,13,35,64.1,7.67186666666667,0,10
2013,9,6,1441,-4,1602,"9E","Endeavor Air Inc.",-24,"N935XJ",3318,"JFK","BUF",52,301,14,41,64.1,7.67186666666667,0,10
2013,9,6,1449,-6,1646,"9E","Endeavor Air Inc.",-41,"N931XJ",3316,"JFK","IND",94,665,14,49,64.1,7.67186666666667,0,10
2013,9,6,1503,4,1800,"B6","JetBlue Airways",-4,"N583JB",325,"JFK","TPA",150,1005,15,3,64.1,7.67186666666667,0,10
2013,9,6,1516,21,1802,"AA","American Airlines Inc.",12,"N5ETAA",2285,"JFK","MCO",131,944,15,16,64.1,7.67186666666667,0,10
2013,9,6,1528,-2,1810,"AA","American Airlines Inc.",-35,"N371AA",85,"JFK","SFO",315,2586,15,28,64.1,7.67186666666667,0,10
2013,9,6,1537,17,1803,"UA","United Air Lines Inc.",-7,"N496UA",498,"EWR","IAH",172,1400,15,37,64.1,7.67186666666667,0,10
2013,9,6,1539,-6,1649,"AA","American Airlines Inc.",-16,"N3JJAA",256,"JFK","BOS",43,187,15,39,64.1,7.67186666666667,0,10
2013,9,6,1553,-4,1658,"UA","United Air Lines Inc.",-29,"N38459",1177,"EWR","ORD",105,719,15,53,64.1,7.67186666666667,0,10
2013,9,6,1621,-6,1728,"EV","ExpressJet Airlines Inc.",-26,"N14991",6101,"LGA","IAD",42,229,16,21,64.1,7.67186666666667,0,10
2013,9,6,1655,-5,1907,"DL","Delta Air Lines Inc.",-30,"N983DL",1499,"LGA","ATL",107,762,16,55,64.1,7.67186666666667,0,10
2013,9,6,1712,12,1941,"UA","United Air Lines Inc.",-46,"N598UA",512,"JFK","SFO",309,2586,17,12,64.1,7.67186666666667,0,10
2013,9,6,1714,-6,1815,"UA","United Air Lines Inc.",-25,"N14704",1064,"EWR","BOS",39,200,17,14,64.1,7.67186666666667,0,10
2013,9,6,1817,-3,2032,"9E","Endeavor Air Inc.",-9,"N8665A",4245,"JFK","CHS",84,636,18,17,64.1,7.67186666666667,0,10
2013,9,6,1824,-11,2123,"AS","Alaska Airlines Inc.",-35,"N523AS",5,"EWR","SEA",313,2402,18,24,64.1,7.67186666666667,0,10
2013,9,6,1935,-10,2140,"EV","ExpressJet Airlines Inc.",-16,"N15572",4361,"EWR","TYS",94,631,19,35,64.1,7.67186666666667,0,10
2013,9,6,1947,17,2147,"DL","Delta Air Lines Inc.",-14,"N302DQ",1461,"EWR","ATL",95,746,19,47,64.1,7.67186666666667,0,10
2013,9,6,2022,-8,2138,"FL","AirTran Airways Corporation",-25,"N921AT",357,"LGA","CAK",55,397,20,22,64.1,7.67186666666667,0,10
2013,9,6,2025,-10,2127,"9E","Endeavor Air Inc.",-44,"N935XJ",3395,"JFK","DCA",36,213,20,25,64.1,7.67186666666667,0,10
2013,9,6,2042,17,2245,"UA","United Air Lines Inc.",-43,"N595UA",771,"JFK","LAX",275,2475,20,42,64.1,7.67186666666667,0,10
2013,9,7,559,-1,820,"B6","JetBlue Airways",-20,"N521JB",27,"EWR","MCO",119,937,5,59,67.085,6.80878166666667,0,10
2013,9,7,638,-6,810,"EV","ExpressJet Airlines Inc.",-45,"N14158",4471,"EWR","CLT",74,529,6,38,67.085,6.80878166666667,0,10
2013,9,7,824,-6,951,"9E","Endeavor Air Inc.",6,"N839AY",3879,"JFK","BWI",35,184,8,24,67.085,6.80878166666667,0,10
2013,9,7,915,-3,1152,"UA","United Air Lines Inc.",-49,"N818UA",418,"EWR","SFO",307,2565,9,15,67.085,6.80878166666667,0,10
2013,9,7,956,-3,1150,"US","US Airways Inc.",-17,"N748UW",891,"LGA","CLT",74,544,9,56,67.085,6.80878166666667,0,10
2013,9,7,957,-3,1319,"AA","American Airlines Inc.",-1,"N3JYAA",1160,"LGA","MIA",145,1096,9,57,67.085,6.80878166666667,0,10
2013,9,7,1100,-5,1338,"DL","Delta Air Lines Inc.",-12,"N926DL",695,"JFK","MCO",128,944,11,0,67.085,6.80878166666667,0,10
2013,9,7,1101,-2,1319,"EV","ExpressJet Airlines Inc.",34,"N612QX",5208,"LGA","RIC",45,292,11,1,67.085,6.80878166666667,0,10
2013,9,7,1153,5,1424,"UA","United Air Lines Inc.",-42,"N53441",1684,"EWR","SFO",308,2565,11,53,67.085,6.80878166666667,0,10
2013,9,7,1158,-2,1417,"DL","Delta Air Lines Inc.",-34,"N198DN",863,"JFK","LAX",298,2475,11,58,67.085,6.80878166666667,0,10
2013,9,7,1227,1,1432,"EV","ExpressJet Airlines Inc.",10,"N12921",3848,"EWR","CLT",73,529,12,27,67.085,6.80878166666667,0,10
2013,9,7,1309,-1,1426,"WN","Southwest Airlines Co.",-29,"N485WN",2252,"LGA","STL",117,888,13,9,67.085,6.80878166666667,0,10
2013,9,7,1606,-9,1748,"EV","ExpressJet Airlines Inc.",-47,"N614QX",5199,"LGA","CHS",84,641,16,6,67.085,6.80878166666667,0,10
2013,9,7,1825,-5,2110,"UA","United Air Lines Inc.",-52,"N76508",1212,"EWR","SFO",320,2565,18,25,67.085,6.80878166666667,0,10
2013,9,7,1920,-9,2021,"EV","ExpressJet Airlines Inc.",-31,"N15572",4131,"EWR","RIC",43,277,19,20,67.085,6.80878166666667,0,10
2013,9,7,1958,-1,2236,"UA","United Air Lines Inc.",-27,"N47414",1730,"EWR","FLL",139,1065,19,58,67.085,6.80878166666667,0,10
2013,9,7,2023,-12,2128,"9E","Endeavor Air Inc.",-41,"N934XJ",3395,"JFK","DCA",40,213,20,23,67.085,6.80878166666667,0,10
2013,9,7,2025,-3,2253,"UA","United Air Lines Inc.",-37,"N75426",1615,"EWR","AUS",182,1504,20,25,67.085,6.80878166666667,0,10
2013,9,8,709,-6,951,"VX","Virgin America",-19,"N631VA",399,"JFK","LAX",312,2475,7,9,73.865,11.3160033333333,0,10
2013,9,8,731,-18,1038,"B6","JetBlue Airways",-5,"N598JB",1717,"LGA","TPA",129,1010,7,31,73.865,11.3160033333333,0,10
2013,9,8,822,-8,923,"EV","ExpressJet Airlines Inc.",-5,"N13908",5811,"EWR","PVD",36,160,8,22,73.865,11.3160033333333,0,10
2013,9,8,835,-5,933,"EV","ExpressJet Airlines Inc.",-50,"N752EV",4941,"LGA","ORF",47,296,8,35,73.865,11.3160033333333,0,10
2013,9,8,854,-6,1111,"UA","United Air Lines Inc.",-35,"N37434",1410,"EWR","IAH",178,1400,8,54,73.865,11.3160033333333,0,10
2013,9,8,915,-3,1213,"UA","United Air Lines Inc.",-27,"N37420",1727,"EWR","SFO",331,2565,9,15,73.865,11.3160033333333,0,10
2013,9,8,1332,-8,1446,"B6","JetBlue Airways",-13,"N284JB",2402,"JFK","BUF",56,301,13,32,73.865,11.3160033333333,0,10
2013,9,8,1346,1,1648,"AA","American Airlines Inc.",-12,"N3ATAA",1073,"LGA","MIA",144,1096,13,46,73.865,11.3160033333333,0,10
2013,9,8,1354,-16,1605,"FL","AirTran Airways Corporation",-30,"N939AT",350,"LGA","ATL",98,762,13,54,73.865,11.3160033333333,0,10
2013,9,8,1450,-5,1556,"DL","Delta Air Lines Inc.",-18,"N358NW",1164,"JFK","BOS",41,187,14,50,73.865,11.3160033333333,0,10
2013,9,8,1456,-4,1816,"DL","Delta Air Lines Inc.",-3,"N1603",161,"JFK","SEA",327,2422,14,56,73.865,11.3160033333333,0,10
2013,9,8,1538,-2,1859,"DL","Delta Air Lines Inc.",-2,"N907DE",2280,"JFK","FLL",149,1069,15,38,73.865,11.3160033333333,0,10
2013,9,8,1616,-3,1859,"B6","JetBlue Airways",-20,"N794JB",283,"JFK","MCO",127,944,16,16,73.865,11.3160033333333,0,10
2013,9,8,1707,7,2034,"DL","Delta Air Lines Inc.",16,"N703TW",95,"JFK","LAX",341,2475,17,7,73.865,11.3160033333333,0,10
2013,9,8,1741,6,1934,"EV","ExpressJet Airlines Inc.",1,"N14916",4382,"EWR","DTW",83,488,17,41,73.865,11.3160033333333,0,10
2013,9,8,1752,-8,1858,"US","US Airways Inc.",-19,"N967UW",2158,"LGA","BOS",37,184,17,52,73.865,11.3160033333333,0,10
2013,9,8,1827,-3,2029,"WN","Southwest Airlines Co.",-36,"N740SW",200,"EWR","MSY",143,1167,18,27,73.865,11.3160033333333,0,10
2013,9,8,1941,1,2124,"AA","American Airlines Inc.",4,"N437AA",363,"LGA","ORD",113,733,19,41,73.865,11.3160033333333,0,10
2013,9,8,2016,16,2223,"UA","United Air Lines Inc.",-27,"N76265",1022,"EWR","IAH",166,1400,20,16,73.865,11.3160033333333,0,10
2013,9,8,2042,-3,24,"DL","Delta Air Lines Inc.",-29,"N389DA",347,"JFK","SJU",203,1598,20,42,73.865,11.3160033333333,0,10
2013,9,8,NA,NA,NA,"MQ","Envoy Air",NA,"N502MQ",3230,"JFK","DCA",NA,213,NA,NA,73.865,11.3160033333333,0,10
2013,9,9,649,-6,856,"AA","American Airlines Inc.",-24,"N615AA",1263,"JFK","LAS",277,2248,6,49,64.43,9.30213833333333,0,10
2013,9,9,747,-3,1022,"B6","JetBlue Airways",-27,"N597JB",901,"JFK","FLL",135,1069,7,47,64.43,9.30213833333333,0,10
2013,9,9,751,-4,924,"MQ","Envoy Air",-11,"N806MQ",3363,"JFK","RDU",64,427,7,51,64.43,9.30213833333333,0,10
2013,9,9,807,-10,1104,"B6","JetBlue Airways",-23,"N508JB",929,"JFK","RSW",146,1074,8,7,64.43,9.30213833333333,0,10
2013,9,9,825,-10,1003,"EV","ExpressJet Airlines Inc.",-10,"N13566",4125,"EWR","GSO",71,445,8,25,64.43,9.30213833333333,0,10
2013,9,9,830,-5,958,"MQ","Envoy Air",-2,"N524MQ",3355,"LGA","BNA",98,764,8,30,64.43,9.30213833333333,0,10
2013,9,9,1023,13,1307,"MQ","Envoy Air",27,"N505MQ",3644,"LGA","ATL",102,762,10,23,64.43,9.30213833333333,0,10
2013,9,9,1046,-13,1249,"MQ","Envoy Air",-5,"N724MQ",3281,"LGA","CMH",69,479,10,46,64.43,9.30213833333333,0,10
2013,9,9,1102,-3,1411,"DL","Delta Air Lines Inc.",-9,"N363NB",2098,"LGA","MIA",140,1096,11,2,64.43,9.30213833333333,0,10
2013,9,9,1151,-9,1442,"DL","Delta Air Lines Inc.",7,"N670DN",1947,"LGA","ATL",108,762,11,51,64.43,9.30213833333333,0,10
2013,9,9,1154,-5,1258,"MQ","Envoy Air",-11,"N817MQ",3386,"JFK","DCA",48,213,11,54,64.43,9.30213833333333,0,10
2013,9,9,1255,-5,1525,"EV","ExpressJet Airlines Inc.",4,"N134EV",5148,"EWR","ATL",108,746,12,55,64.43,9.30213833333333,0,10
2013,9,9,1328,23,1510,"EV","ExpressJet Airlines Inc.",32,"N750EV",5378,"LGA","PIT",51,335,13,28,64.43,9.30213833333333,0,10
2013,9,9,1353,8,1656,"AA","American Airlines Inc.",-4,"N3HYAA",1073,"LGA","MIA",134,1096,13,53,64.43,9.30213833333333,0,10
2013,9,9,1418,28,1649,"B6","JetBlue Airways",6,"N564JB",1783,"JFK","MCO",121,944,14,18,64.43,9.30213833333333,0,10
2013,9,9,1455,-4,1736,"B6","JetBlue Airways",-28,"N746JB",325,"JFK","TPA",132,1005,14,55,64.43,9.30213833333333,0,10
2013,9,9,1548,13,1846,"UA","United Air Lines Inc.",-13,"N512UA",257,"JFK","SFO",323,2586,15,48,64.43,9.30213833333333,0,10
2013,9,9,1553,-7,1711,"US","US Airways Inc.",-4,"N957UW",2154,"LGA","BOS",38,184,15,53,64.43,9.30213833333333,0,10
2013,9,9,1609,9,1758,"MQ","Envoy Air",3,"N630MQ",2793,"JFK","CMH",73,483,16,9,64.43,9.30213833333333,0,10
2013,9,9,1703,-7,1834,"MQ","Envoy Air",-1,"N806MQ",3365,"JFK","DCA",52,213,17,3,64.43,9.30213833333333,0,10
2013,9,9,1728,-2,1856,"WN","Southwest Airlines Co.",-14,"N770SA",318,"EWR","STL",115,872,17,28,64.43,9.30213833333333,0,10
2013,9,9,1729,-6,2016,"AA","American Airlines Inc.",-39,"N347AA",2351,"JFK","MIA",132,1089,17,29,64.43,9.30213833333333,0,10
2013,9,9,1801,-4,2020,"UA","United Air Lines Inc.",-13,"N416UA",485,"EWR","DEN",237,1605,18,1,64.43,9.30213833333333,0,10
2013,9,9,1818,-2,2013,"9E","Endeavor Air Inc.",-28,"N834AY",4245,"JFK","CHS",86,636,18,18,64.43,9.30213833333333,0,10
2013,9,9,1820,0,2015,"9E","Endeavor Air Inc.",-27,"N934XJ",3542,"JFK","MSP",144,1029,18,20,64.43,9.30213833333333,0,10
2013,9,9,1949,-11,2115,"UA","United Air Lines Inc.",-17,"N832UA",695,"LGA","ORD",105,733,19,49,64.43,9.30213833333333,0,10
2013,9,9,2025,-15,2210,"EV","ExpressJet Airlines Inc.",-38,"N15574",4536,"EWR","CVG",84,569,20,25,64.43,9.30213833333333,0,10
2013,9,9,2126,6,2317,"EV","ExpressJet Airlines Inc.",-1,"N16151",4247,"EWR","DTW",80,488,21,26,64.43,9.30213833333333,0,10
2013,9,10,551,-9,650,"EV","ExpressJet Airlines Inc.",-26,"N835AS",5716,"JFK","IAD",42,228,5,51,75.32,10.93241,0,9.70833333333333
2013,9,10,552,-8,810,"DL","Delta Air Lines Inc.",-17,"N931DL",461,"LGA","ATL",102,762,5,52,75.32,10.93241,0,9.70833333333333
2013,9,10,554,-6,809,"EV","ExpressJet Airlines Inc.",-20,"N16541",4137,"EWR","ATL",103,746,5,54,75.32,10.93241,0,9.70833333333333
2013,9,10,555,-5,844,"UA","United Air Lines Inc.",-39,"N510UA",303,"JFK","SFO",323,2586,5,55,75.32,10.93241,0,9.70833333333333
2013,9,10,605,0,719,"UA","United Air Lines Inc.",-15,"N37422",1622,"EWR","ORD",102,719,6,5,75.32,10.93241,0,9.70833333333333
2013,9,10,654,-6,NA,"US","US Airways Inc.",NA,"N950UW",2136,"LGA","BOS",NA,184,6,54,75.32,10.93241,0,9.70833333333333
2013,9,10,702,-8,847,"AA","American Airlines Inc.",2,"N551AA",305,"LGA","ORD",112,733,7,2,75.32,10.93241,0,9.70833333333333
2013,9,10,751,-9,1003,"9E","Endeavor Air Inc.",-40,"N927XJ",3528,"LGA","JAX",107,833,7,51,75.32,10.93241,0,9.70833333333333
2013,9,10,851,-4,1007,"UA","United Air Lines Inc.",-18,"N403UA",654,"EWR","ORD",108,719,8,51,75.32,10.93241,0,9.70833333333333
2013,9,10,853,-6,1103,"UA","United Air Lines Inc.",-41,"N482UA",587,"EWR","LAS",278,2227,8,53,75.32,10.93241,0,9.70833333333333
2013,9,10,856,-9,1201,"DL","Delta Air Lines Inc.",-7,"N718TW",1616,"JFK","SEA",316,2422,8,56,75.32,10.93241,0,9.70833333333333
2013,9,10,909,-6,1213,"AA","American Airlines Inc.",-17,"N5EWAA",1499,"JFK","MIA",141,1089,9,9,75.32,10.93241,0,9.70833333333333
2013,9,10,923,-7,1044,"B6","JetBlue Airways",6,"N368JB",116,"JFK","SYR",47,209,9,23,75.32,10.93241,0,9.70833333333333
2013,9,10,1024,4,1214,"US","US Airways Inc.",3,"N539UW",1745,"EWR","CLT",83,529,10,24,75.32,10.93241,0,9.70833333333333
2013,9,10,1149,24,1304,"WN","Southwest Airlines Co.",4,"N282WN",1517,"LGA","BNA",103,764,11,49,75.32,10.93241,0,9.70833333333333
2013,9,10,1327,-2,1603,"UA","United Air Lines Inc.",-22,"N811UA",273,"EWR","PBI",134,1023,13,27,75.32,10.93241,0,9.70833333333333
2013,9,10,1453,-7,1628,"US","US Airways Inc.",-29,"N563UW",802,"EWR","CLT",72,529,14,53,75.32,10.93241,0,9.70833333333333
2013,9,10,1532,-7,1809,"B6","JetBlue Airways",-35,"N643JB",83,"JFK","MCO",131,944,15,32,75.32,10.93241,0,9.70833333333333
2013,9,10,1659,-6,1815,"B6","JetBlue Airways",-13,"N216JB",408,"JFK","PWM",46,273,16,59,75.32,10.93241,0,9.70833333333333
2013,9,10,1706,-1,1854,"B6","JetBlue Airways",-19,"N273JB",1119,"JFK","CLT",78,541,17,6,75.32,10.93241,0,9.70833333333333
